"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Brunei Darussalam","BRN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","1113.78304185271","1237.5635792503","1236.41966434465","1364.0659775422","1304.34067194988","1382.53763072231","1455.8875762271","1906.97148768455","2916.13027269299","6923.22182797073","7228.04037278514","8461.88958183312","9917.30147004135","10715.1765365863","14945.8410921249","25422.0391890215","21828.1224513509","20693.8249109432","18129.2439039929","17337.0264761605","15699.5747775143","10214.0284912819","11594.5675406595","11009.2573850071","11872.7251657755","13607.8902731894","13905.1683366332","15274.6677075047","14575.5745862436","14120.9525583928","15933.4528281823","16793.3912313027","16660.1476273967","12694.1489574427","14101.1728497244","18012.5021948953","16472.0032948215","16850.3940790817","18560.5035016224","21902.0271176465","26105.4220290571","30979.9628427354","32663.3923711414","37934.6764481019","27956.0051426256","35270.6421390658","47055.960643203","47739.5576931563","44740.8594244355","41725.8675220155","31164.0362528468","27158.4056535724","28571.608291419","31628.4762566009","31085.9618860822","27466.3396414199",
"Bhutan","BTN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","316.349935761632","332.810599463172","329.573352036164","356.250564578573","355.415897221933","351.679895132503","399.493500097155","491.127810881653","534.296187936104","506.968393522593","541.93225710575","449.501242155823","449.400428209885","424.337841824734","486.901980061879","543.301618711449","560.391078973139","638.485866574715","643.988226336077","690.912743468583","718.196336969414","764.432808246182","845.500672103578","962.095371307745","1068.43181141275","1228.43235572338","1330.97744400874","1757.19049597895","1828.1546768491","1819.19730959964","2258.18643535953","2563.261223801","2538.94951919964","2472.72475320595","2652.22565438023","2752.63017233678","2930.5749227006","3286.59674376682","3243.47743748718","3316.16702210577","3122.37606234724",
"Botswana","BWA","GDP per capita (current US$)","NY.GDP.PCAP.CD","60.4939579983833","64.1761395717201","68.0503489586687","71.1064390847651","75.9559184671664","81.7699943344463","89.9795529147183","100.405143511268","110.97864233084","126.545548364901","153.32637867117","197.194221583846","246.541537808657","353.858479311184","428.198433216064","479.091293125077","483.141319661","564.129010977296","709.189337954404","947.755045659149","1181.61386979063","1154.17857802724","1054.05594644715","1176.81953466606","1202.97600222274","1042.23975387474","1253.55531668926","1701.67813286944","2203.64661492462","2477.97535757592","2945.83203953801","2972.72895276223","3040.98939623392","2973.38040121706","2970.11842524935","3219.91424224552","3221.68905579312","3258.98242785922","3039.96494359519","3405.82105820082","3522.3108214571","3278.01607934706","3190.62481146154","4330.97236855283","5073.52040802149","5513.33106259322","5521.99060810445","5832.73705168476","5713.54393106428","5255.77653269313","6434.81248526822","7617.31004132551","7050.57347186681","7224.91273728564","7780.63475753974","6799.87017783413","7243.93397430839","7893.41867148033","8279.81845660293","7970.79696800641","6710.990411266",
"Central African Republic","CAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","74.6873469698836","80.6880637274186","80.2127116671332","81.9179092292569","88.2901157774413","91.8303746529954","94.398235690021","95.8964839249802","109.945910359308","105.707101319157","104.412016474153","109.453359228713","123.310651240904","143.115846298987","146.227767277778","193.354982118232","225.91317449196","248.686033177452","292.470008919633","327.34122487471","362.400148758455","306.832239268922","320.429832125767","273.501381836801","257.353636634786","340.20138899431","432.011758716722","453.746218486516","469.529167023013","449.398895759867","513.304187659237","478.503276361394","477.122324295377","419.802703848229","271.505497625502","346.108196202762","304.631075543624","276.421596079059","278.3319014924","280.908424234562","251.207291436082","250.357145899657","260.745458695544","293.661549027692","320.736812338314","331.163088206718","354.670863314704","404.374542914498","464.561204695005","474.705627543055","488.421773091439","551.749691833885","565.801164498684","380.297892777817","424.449105977749","377.422918968081","402.191634907492","450.900697005339","475.953849512777","467.908021751942","476.851112719857",
"Canada","CAN","GDP per capita (current US$)","NY.GDP.PCAP.CD","2259.29428549881","2240.43303945853","2268.58534607907","2374.49844764883","2555.11114601309","2770.36180408145","3047.10614707958","3217.15929360795","3462.67887195794","3763.95337938417","4121.93281373693","4520.1628781257","5089.58790204875","5838.66089434012","7033.01102090736","7511.21134279151","8809.26466044933","8919.05746104275","9123.69133364505","10043.6609586669","11170.5639723393","12337.4662493804","12481.8747874298","13425.1224888294","13877.9170763469","14114.8077599664","14461.0692388787","16308.9669663579","18936.9641024997","20715.631483174","21448.3619600057","21768.3432941828","20879.8483300891","20121.1612532855","19935.3814579208","20613.7878829216","21227.3475315896","21901.5628548392","21024.5850687045","22315.2466731545","24271.0020563821","23822.0601178964","24255.3385818322","28300.4630963791","32143.6814078562","36382.5079164537","40504.0607253203","44659.8951408034","46710.5055759013","40876.3101540295","47562.0834253057","52223.696112356","52669.0899632316","52635.1749580433","50955.9983232404","43596.1355365546","42315.6037056806","45129.3564395662","46454.7433947203","46326.6726375572","43258.176319834",
"Central Europe and the Baltics","CEB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2313.59471965054","2196.20742558977","2359.83042237711","2489.83489686848","2824.89991719507","3578.66221636579","3793.68836848359","3745.67142057186","4106.27427629559","3986.14891407843","3946.77422808794","4352.29753339974","4935.99743920726","5943.40508437987","7171.18841053331","8356.34748952524","9475.07577969037","12012.4258705969","14585.1326287526","12303.4957462143","12606.8356712101","13905.6441718568","13012.8486075255","13711.2390784782","14152.0585206629","12511.5815624974","12820.4046075303","14237.9562956763","16033.3533595404","16307.9582004161","16103.4713041646",
"Switzerland","CHE","GDP per capita (current US$)","NY.GDP.PCAP.CD","1787.36034770201","1971.31632279228","2131.39165159983","2294.18284731738","2501.29318996377","2620.475547353","2784.73354771646","2960.72258588384","3121.8890308772","3344.78360254639","","","","","","","","","","","19410.1893547743","17679.8688671472","18015.1059588746","17874.2506500052","17005.5342408851","17166.5184994159","24480.4225642346","30466.1090219178","32717.9204479296","31334.9790794011","39607.8190856429","39577.7487487507","40747.9254622791","39270.1141346041","43128.014108909","50155.9741273218","48144.5791284296","41631.4388587844","42740.1281825149","41786.2341411701","38952.0342005572","39727.8466713883","42578.7631355696","49470.3971259674","54878.4710009787","56546.7856553987","59300.6172165015","65359.5192218269","74572.232372807","72083.167695454","77117.126014204","91254.0347609687","86547.6708907265","88109.4867524037","89684.7075795936","84776.1421659748","83073.2800824812","83352.0886533412","86388.4049527184","85334.5194620909","87097.0364503764",
"Channel Islands","CHI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40584.8285093159","42444.0076233736","43382.8268494819","41804.3709161492","44545.9223131619","48858.8318648576","56751.126936232","58198.9841849805","63243.3738330439","74458.7946660519","","","","","","","","","","","","","",
"Chile","CHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","505.349325487754","555.134402585522","638.945359978238","655.252248742542","678.12810640018","670.395685818079","772.725716153161","753.127957880928","756.912000888148","870.319838548041","932.861569157008","1094.68225322923","1173.21838912003","1640.02969981711","1554.38780304276","719.599157534302","961.424604043232","1278.3281597291","1441.94208564388","1937.26657210336","2542.76380632828","2979.60787872839","2156.51306610576","1709.44206937403","1624.63196763634","1444.28013827502","1517.86134513797","1760.30639801716","2026.83791425817","2288.55494089948","2494.5267963643","2803.56271373259","3350.21408876441","3535.17436010228","4024.21522782414","5107.27751262395","5349.80522678303","5745.37107556024","5446.5795218588","4957.77755686645","5074.90261608209","4574.59471550439","4446.24937095849","4772.5637229948","6194.85272016783","7598.52887745539","9464.54850676993","10502.3507082131","10751.4816046663","10208.9079714292","12808.0383396854","14637.2334407887","15351.5407387113","15842.9364836273","14670.98891427","13574.1692377497","13753.592148512","14998.8170563212","15888.144355398","14741.7144039954","13231.7042069383",
"China","CHN","GDP per capita (current US$)","NY.GDP.PCAP.CD","89.5205415103584","75.8058379259965","70.9094116671007","74.3136434486145","85.4985551596313","98.4867777522206","104.324566181147","96.5895319417819","91.4727183066072","100.12990326618","113.162991554686","118.654577785346","131.883561243868","157.090374298657","160.140093727686","178.341819608096","165.40554037242","185.422832913673","156.396388520044","183.983152215978","194.804722186836","197.071474499102","203.334919503464","225.431928890812","250.713969046988","294.45884850496","281.928120911563","251.811956961329","283.537695240524","310.8819124049","317.884673040928","333.142145400184","366.460692306116","377.3898394789","473.492278719989","609.656679205465","709.413755088002","781.744164343014","828.580479299572","873.287061730612","959.372483635864","1053.10824300262","1148.50829043887","1288.64325183475","1508.66809788453","1753.41782926104","2099.22943460734","2693.97006340427","3468.30460207977","3832.23643246922","4550.45310775599","5618.13226711491","6316.91831760216","7050.64627124287","7678.59948587722","8066.94263493206","8147.93770549385","8879.43866711453","9976.677137263","10216.6303341031","10500.3956159637",
"Cote d'Ivoire","CIV","GDP per capita (current US$)","NY.GDP.PCAP.CD","155.899632793964","170.243050474462","171.128639637282","194.212529845992","226.227041791045","217.60244145006","233.614905479198","238.310487673876","271.853345495868","277.972127908897","285.273034325563","297.280360552613","331.670010106764","429.412933747764","501.552678161048","607.235001739293","694.383247143566","891.634602258471","1074.86200816112","1189.56839662251","1266.62387688845","1004.63437278325","863.333432585532","747.756181947221","717.897667480131","703.519515159779","888.528580547471","942.931007506008","924.327245161761","848.289544332952","905.322019526304","848.75311593867","870.480701711964","832.28305872577","605.26336693829","774.671375725252","827.762118549029","774.727068082216","809.013051545653","771.968406002361","652.927867802063","664.708695041625","719.912984294849","871.666500798657","922.855273710099","931.200076305649","949.975827894716","1062.5569184225","1240.61489273127","1215.1667854037","1213.11299955211","1208.58319891729","1243.2734867584","1415.8716936035","1561.46441301901","1972.54568305836","2013.38144761651","2111.02655726645","2314.05095836881","2276.3323939018","2325.72370502247",
"Cameroon","CMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","118.643145152375","123.514808121384","128.594637171558","130.175274222774","137.629764066857","141.00251500175","144.015365257037","154.677890714907","168.702148776461","173.121717613681","176.573709220576","184.903475790353","218.176053625042","269.592295990753","297.686036001171","383.440546899434","378.123621592424","430.381399346939","574.166389497957","707.54428955229","774.185243395911","743.76016035988","721.21630693668","726.505955159392","749.339066162896","848.473279523312","1140.59718218245","1216.06446737421","1104.79375307297","963.832678121054","1045.36436194844","975.471948892412","965.780738944037","1129.04935874326","626.751196456681","736.792562460215","738.200395562815","700.162272086527","735.628200919692","708.445076967461","651.610259179731","651.670578131269","711.229353732213","867.903545527514","1011.75640555245","1012.28262956845","1063.08162787499","1195.64921070811","1377.29863469094","1319.99742044357","1286.51588785105","1405.0941234837","1354.54554970174","1465.63871039432","1542.62060627136","1327.50256128813","1364.32954020397","1425.10636777271","1534.49224145452","1507.44979812212","1499.37284272297",
